vendorID,passengerCount,tripDistance,hour_of_day,day_of_week,day_of_month,month_num,normalizeHolidayName,isPaidTimeOff,snowDepth,precipTime,precipDepth,temperature,totalAmount
2,2,1.23,11,4,15,4,None,False,0.0,1.0,0.0,10.130357142857136,8.3
2,1,2.28,23,1,19,4,None,False,0.0,1.0,0.0,18.10353982300885,12.8
2,1,2.85,19,4,15,4,None,False,0.0,1.0,0.0,10.130357142857136,17.76
2,1,2.28,23,3,28,4,None,False,0.0,6.0,0.0,11.371428571428574,9.8
2,1,3.34,18,6,10,4,None,False,0.0,24.0,28.0,4.400884955752212,14.3
1,1,2.7,18,5,2,4,None,False,0.0,24.0,70.0,12.527343749999998,13.8
1,1,0.7,23,3,21,4,None,False,0.0,1.0,0.0,14.330357142857144,5.8
2,1,2.63,19,5,2,4,None,False,0.0,24.0,70.0,12.527343749999998,11.3
1,1,2.7,18,1,12,4,None,False,0.0,24.0,50.0,11.703649635036507,19.1
1,1,1.3,14,3,28,4,None,False,0.0,6.0,0.0,11.371428571428574,7.3
1,1,0.2,12,4,8,4,None,False,0.0,24.0,38.0,8.74529914529914,3.8
2,1,2.44,17,3,7,4,None,False,0.0,6.0,30.0,11.564827586206903,18.8
2,1,2.3,15,0,11,4,None,False,0.0,6.0,3.0,10.02589285714286,17.16
1,2,0.5,14,0,18,4,None,False,0.0,1.0,0.0,16.794642857142858,4.8
2,1,1.74,1,1,26,4,None,False,0.0,24.0,91.0,12.618902439024387,10.0
2,6,0.02,17,2,27,4,None,False,0.0,24.0,30.0,10.168181818181818,4.3
2,1,2.39,9,3,14,4,None,False,0.0,1.0,0.0,9.53070175438596,13.8
1,2,1.6,19,0,18,4,None,False,0.0,1.0,0.0,16.794642857142858,8.8
1,1,3.2,20,3,14,4,None,False,0.0,1.0,0.0,9.53070175438596,15.8
2,2,0.55,13,1,12,4,None,False,0.0,24.0,50.0,11.703649635036507,5.8
1,3,3.0,1,6,3,4,None,False,0.0,24.0,102.0,5.4927631578947365,14.8
2,1,1.52,0,4,22,4,None,False,0.0,6.0,0.0,19.709909909909907,10.3
2,1,5.73,23,2,27,4,None,False,0.0,24.0,30.0,10.168181818181818,27.36
2,1,0.75,19,4,29,4,None,False,0.0,6.0,3.0,10.800892857142856,7.8
2,1,2.77,16,5,16,4,None,False,0.0,1.0,0.0,11.264601769911499,19.63
1,1,3.2,17,5,16,4,None,False,0.0,1.0,0.0,11.264601769911499,14.8
2,5,3.5,20,1,19,4,None,False,0.0,1.0,0.0,18.10353982300885,14.8
1,1,11.2,19,4,8,4,None,False,0.0,24.0,38.0,8.74529914529914,39.8
2,1,2.26,23,2,20,4,None,False,0.0,1.0,0.0,14.553097345132748,13.5
1,1,5.6,11,3,7,4,None,False,0.0,6.0,30.0,11.564827586206903,29.8
1,1,5.0,21,4,22,4,None,False,0.0,6.0,0.0,19.709909909909907,18.3
2,1,0.6,12,0,18,4,None,False,0.0,1.0,0.0,16.794642857142858,6.3
1,1,3.6,13,0,18,4,None,False,0.0,1.0,0.0,16.794642857142858,17.16
2,1,1.13,20,5,23,4,None,False,0.0,24.0,71.0,18.307751937984506,9.96
2,5,0.49,19,2,27,4,None,False,0.0,24.0,30.0,10.168181818181818,8.16
1,1,6.4,7,2,27,4,None,False,0.0,24.0,30.0,10.168181818181818,26.6
2,1,3.9,23,6,3,4,None,False,0.0,24.0,102.0,5.4927631578947365,17.8
2,1,1.22,22,5,23,4,None,False,0.0,24.0,71.0,18.307751937984506,9.96
2,1,0.26,8,3,21,4,None,False,0.0,1.0,0.0,14.330357142857144,3.8
1,1,0.9,18,5,9,4,None,False,0.0,24.0,18.0,4.43779527559055,8.75
2,2,1.72,4,6,10,4,None,False,0.0,24.0,28.0,4.400884955752212,8.8
1,1,0.8,18,2,13,4,None,False,0.0,24.0,48.0,8.551785714285716,6.3
2,1,0.88,16,3,14,4,None,False,0.0,1.0,0.0,9.53070175438596,7.8
2,1,1.2,22,5,23,4,None,False,0.0,24.0,71.0,18.307751937984506,8.76
1,1,2.8,0,6,10,4,None,False,0.0,24.0,28.0,4.400884955752212,13.55
2,2,1.8,13,4,29,4,None,False,0.0,6.0,3.0,10.800892857142856,16.0
2,1,5.28,19,5,2,4,None,False,0.0,24.0,70.0,12.527343749999998,24.8
2,1,1.22,8,3,14,4,None,False,0.0,1.0,0.0,9.53070175438596,9.3
2,1,1.7,11,6,17,4,None,False,0.0,1.0,0.0,12.879464285714295,11.76
1,1,1.5,11,4,22,4,None,False,0.0,6.0,0.0,19.709909909909907,8.3
2,2,5.57,23,3,7,4,None,False,0.0,6.0,30.0,11.564827586206903,20.8
2,1,10.7,6,3,28,4,None,False,0.0,6.0,0.0,11.371428571428574,31.8
2,1,7.36,1,3,21,4,None,False,0.0,1.0,0.0,14.330357142857144,29.16
2,1,0.99,18,2,20,4,None,False,0.0,1.0,0.0,14.553097345132748,7.3
2,1,2.92,17,1,26,4,None,False,0.0,24.0,91.0,12.618902439024387,16.3
2,2,2.37,21,3,7,4,None,False,0.0,6.0,30.0,11.564827586206903,11.8
1,1,5.8,21,1,19,4,None,False,0.0,1.0,0.0,18.10353982300885,24.95
2,5,1.07,0,5,23,4,None,False,0.0,24.0,71.0,18.307751937984506,6.8
2,1,0.59,22,2,27,4,None,False,0.0,24.0,30.0,10.168181818181818,5.3
2,1,1.15,22,1,19,4,None,False,0.0,1.0,0.0,18.10353982300885,7.8
1,1,4.8,22,1,19,4,None,False,0.0,1.0,0.0,18.10353982300885,21.8
1,1,0.5,21,1,12,4,None,False,0.0,24.0,50.0,11.703649635036507,5.3
2,1,0.48,21,1,5,4,None,False,0.0,24.0,127.0,0.5446969696969697,6.0
1,1,3.4,10,5,2,4,None,False,0.0,24.0,70.0,12.527343749999998,15.35
2,1,1.98,10,2,20,4,None,False,0.0,1.0,0.0,14.553097345132748,10.0
2,1,2.03,16,0,11,4,None,False,0.0,6.0,3.0,10.02589285714286,12.8
2,1,2.52,17,4,29,4,None,False,0.0,6.0,3.0,10.800892857142856,16.0
2,1,2.16,23,0,11,4,None,False,0.0,6.0,3.0,10.02589285714286,10.8
2,1,2.97,7,1,19,4,None,False,0.0,1.0,0.0,18.10353982300885,10.0
2,1,0.81,13,3,28,4,None,False,0.0,6.0,0.0,11.371428571428574,9.49
2,1,6.91,1,4,15,4,None,False,0.0,1.0,0.0,10.130357142857136,21.8
2,1,1.86,18,4,22,4,None,False,0.0,6.0,0.0,19.709909909909907,11.8
2,1,7.16,10,6,24,4,None,False,0.0,24.0,10.0,13.486956521739135,34.01
1,1,2.1,20,6,17,4,None,False,0.0,1.0,0.0,12.879464285714295,12.95
2,1,0.91,21,1,19,4,None,False,0.0,1.0,0.0,18.10353982300885,6.3
2,1,0.99,23,2,20,4,None,False,0.0,1.0,0.0,14.553097345132748,8.5
2,2,1.46,11,2,13,4,None,False,0.0,24.0,48.0,8.551785714285716,8.3
2,1,1.6,21,2,27,4,None,False,0.0,24.0,30.0,10.168181818181818,10.56
1,1,5.6,15,3,7,4,None,False,0.0,6.0,30.0,11.564827586206903,20.84
2,5,2.81,8,4,8,4,None,False,0.0,24.0,38.0,8.74529914529914,15.3
2,1,1.21,14,0,18,4,None,False,0.0,1.0,0.0,16.794642857142858,6.8
2,1,0.31,14,3,28,4,None,False,0.0,6.0,0.0,11.371428571428574,5.76
1,1,2.0,22,3,28,4,None,False,0.0,6.0,0.0,11.371428571428574,11.75
2,1,2.49,20,6,3,4,None,False,0.0,24.0,102.0,5.4927631578947365,12.3
1,1,8.5,23,5,23,4,None,False,0.0,24.0,71.0,18.307751937984506,30.95
2,1,1.09,17,2,20,4,None,False,0.0,1.0,0.0,14.553097345132748,8.3
2,1,1.95,23,5,2,4,None,False,0.0,24.0,70.0,12.527343749999998,9.8
2,2,2.23,0,1,12,4,None,False,0.0,24.0,50.0,11.703649635036507,10.8
2,4,2.79,15,4,1,4,None,False,0.0,24.0,41.0,17.2397435897436,16.56
2,2,1.7,1,6,3,4,None,False,0.0,24.0,102.0,5.4927631578947365,10.56
2,2,0.5,20,4,8,4,None,False,0.0,24.0,38.0,8.74529914529914,7.0
2,1,0.63,6,4,15,4,None,False,0.0,1.0,0.0,10.130357142857136,5.3
1,1,1.5,14,5,16,4,None,False,0.0,1.0,0.0,11.264601769911499,10.0
1,1,1.7,21,5,23,4,None,False,0.0,24.0,71.0,18.307751937984506,9.3
2,1,0.68,10,2,27,4,None,False,0.0,24.0,30.0,10.168181818181818,5.3
1,1,0.4,15,6,17,4,None,False,0.0,1.0,0.0,12.879464285714295,6.8
1,1,5.0,10,5,2,4,None,False,0.0,24.0,70.0,12.527343749999998,28.55
2,1,0.69,21,5,16,4,None,False,0.0,1.0,0.0,11.264601769911499,5.8
2,1,6.69,17,5,16,4,None,False,0.0,1.0,0.0,11.264601769911499,25.8
2,1,1.23,17,0,18,4,None,False,0.0,1.0,0.0,16.794642857142858,8.3
2,1,2.02,2,4,1,4,None,False,0.0,24.0,41.0,17.2397435897436,13.8
2,1,0.63,13,2,13,4,None,False,0.0,24.0,48.0,8.551785714285716,6.3
2,1,7.4,12,1,26,4,None,False,0.0,24.0,91.0,12.618902439024387,30.0
2,1,3.08,17,0,11,4,None,False,0.0,6.0,3.0,10.02589285714286,16.56
2,1,2.42,1,4,22,4,None,False,0.0,6.0,0.0,19.709909909909907,10.8
1,1,3.6,15,2,13,4,None,False,0.0,24.0,48.0,8.551785714285716,15.3
2,1,2.4,0,3,21,4,None,False,0.0,1.0,0.0,14.330357142857144,10.8
2,1,6.75,4,3,7,4,None,False,0.0,6.0,30.0,11.564827586206903,23.8
2,1,2.87,16,5,16,4,None,False,0.0,1.0,0.0,11.264601769911499,13.3
1,2,3.0,18,4,8,4,None,False,0.0,24.0,38.0,8.74529914529914,18.55
1,1,4.4,11,6,3,4,None,False,0.0,24.0,102.0,5.4927631578947365,15.3
2,1,0.59,7,2,6,4,None,False,0.0,1.0,0.0,3.2642857142857147,5.3
1,1,0.8,6,6,3,4,None,False,0.0,24.0,102.0,5.4927631578947365,5.8
1,1,2.7,23,5,9,4,None,False,0.0,24.0,18.0,4.43779527559055,13.55
2,1,2.42,6,3,7,4,None,False,0.0,6.0,30.0,11.564827586206903,12.3
1,2,2.8,0,2,13,4,None,False,0.0,24.0,48.0,8.551785714285716,14.75
2,1,10.03,10,5,2,4,None,False,0.0,24.0,70.0,12.527343749999998,30.3
2,1,4.02,14,4,8,4,None,False,0.0,24.0,38.0,8.74529914529914,18.8
2,3,3.7,11,6,17,4,None,False,0.0,1.0,0.0,12.879464285714295,19.56
2,2,4.51,8,1,19,4,None,False,0.0,1.0,0.0,18.10353982300885,19.8
2,1,1.28,20,3,28,4,None,False,0.0,6.0,0.0,11.371428571428574,7.8
2,1,2.42,0,4,15,4,None,False,0.0,1.0,0.0,10.130357142857136,11.3
1,1,2.1,18,3,28,4,None,False,0.0,6.0,0.0,11.371428571428574,13.55
2,1,0.83,16,1,12,4,None,False,0.0,24.0,50.0,11.703649635036507,8.8
2,1,2.52,23,5,23,4,None,False,0.0,24.0,71.0,18.307751937984506,14.76
2,5,1.93,11,3,21,4,None,False,0.0,1.0,0.0,14.330357142857144,9.3
1,1,2.9,23,2,20,4,None,False,0.0,1.0,0.0,14.553097345132748,13.8
2,1,0.85,13,0,25,4,None,False,0.0,1.0,0.0,13.753982300884962,6.8
2,1,6.14,6,1,26,4,None,False,0.0,24.0,91.0,12.618902439024387,20.3
2,1,2.7,21,0,4,4,None,False,0.0,24.0,89.0,4.496178343949043,15.96
2,1,0.86,14,4,1,4,None,False,0.0,24.0,41.0,17.2397435897436,6.8
2,1,5.96,13,5,2,4,None,False,0.0,24.0,70.0,12.527343749999998,36.36
2,1,0.78,17,3,21,4,None,False,0.0,1.0,0.0,14.330357142857144,7.3
2,5,1.96,18,5,9,4,None,False,0.0,24.0,18.0,4.43779527559055,7.0
2,1,14.05,21,1,5,4,None,False,0.0,24.0,127.0,0.5446969696969697,83.8
1,1,1.5,22,5,2,4,None,False,0.0,24.0,70.0,12.527343749999998,10.55
2,1,11.11,23,1,19,4,None,False,0.0,1.0,0.0,18.10353982300885,44.76
2,1,3.41,14,3,21,4,None,False,0.0,1.0,0.0,14.330357142857144,18.8
2,6,2.11,21,6,3,4,None,False,0.0,24.0,102.0,5.4927631578947365,9.8
2,1,2.21,21,3,21,4,None,False,0.0,1.0,0.0,14.330357142857144,10.3
2,1,4.09,9,2,13,4,None,False,0.0,24.0,48.0,8.551785714285716,29.16
2,1,0.75,16,5,16,4,None,False,0.0,1.0,0.0,11.264601769911499,6.96
1,1,3.2,2,6,3,4,None,False,0.0,24.0,102.0,5.4927631578947365,13.3
2,1,3.51,5,2,6,4,None,False,0.0,1.0,0.0,3.2642857142857147,12.8
2,1,1.42,0,6,17,4,None,False,0.0,1.0,0.0,12.879464285714295,11.0
2,1,4.25,21,5,2,4,None,False,0.0,24.0,70.0,12.527343749999998,17.8
2,2,0.89,16,4,1,4,None,False,0.0,24.0,41.0,17.2397435897436,9.3
1,1,3.3,14,2,6,4,None,False,0.0,1.0,0.0,3.2642857142857147,20.15
2,1,0.73,22,4,1,4,None,False,0.0,24.0,41.0,17.2397435897436,5.8
1,1,1.1,23,1,5,4,None,False,0.0,24.0,127.0,0.5446969696969697,9.3
2,1,3.0,2,4,1,4,None,False,0.0,24.0,41.0,17.2397435897436,15.36
2,1,0.62,15,2,20,4,None,False,0.0,1.0,0.0,14.553097345132748,6.3
2,1,2.61,21,0,18,4,None,False,0.0,1.0,0.0,16.794642857142858,10.8
2,2,3.75,13,5,2,4,None,False,0.0,24.0,70.0,12.527343749999998,15.3
1,3,2.0,18,0,18,4,None,False,0.0,1.0,0.0,16.794642857142858,12.3
2,1,1.41,15,1,12,4,None,False,0.0,24.0,50.0,11.703649635036507,8.8
2,1,3.07,0,4,29,4,None,False,0.0,6.0,3.0,10.800892857142856,15.96
2,2,1.69,21,4,8,4,None,False,0.0,24.0,38.0,8.74529914529914,13.3
2,1,9.84,21,4,8,4,None,False,0.0,24.0,38.0,8.74529914529914,35.3
2,1,7.91,23,5,16,4,None,False,0.0,1.0,0.0,11.264601769911499,29.3
1,1,2.1,16,4,8,4,None,False,0.0,24.0,38.0,8.74529914529914,12.0
2,5,1.15,20,1,12,4,None,False,0.0,24.0,50.0,11.703649635036507,8.76
1,2,1.5,19,5,9,4,None,False,0.0,24.0,18.0,4.43779527559055,10.55
2,1,7.49,13,3,14,4,None,False,0.0,1.0,0.0,9.53070175438596,22.8
2,1,1.59,17,5,23,4,None,False,0.0,24.0,71.0,18.307751937984506,8.3
2,1,1.34,15,3,21,4,None,False,0.0,1.0,0.0,14.330357142857144,6.8
2,2,2.84,19,5,23,4,None,False,0.0,24.0,71.0,18.307751937984506,12.8
2,1,4.55,17,5,23,4,None,False,0.0,24.0,71.0,18.307751937984506,22.88
2,1,0.65,15,3,28,4,None,False,0.0,6.0,0.0,11.371428571428574,5.3
2,1,1.15,22,5,2,4,None,False,0.0,24.0,70.0,12.527343749999998,6.3
2,1,6.24,20,4,22,4,None,False,0.0,6.0,0.0,19.709909909909907,22.3
1,1,7.6,11,5,9,4,None,False,0.0,24.0,18.0,4.43779527559055,25.0
1,1,5.1,11,4,29,4,None,False,0.0,6.0,3.0,10.800892857142856,21.95
1,1,0.5,19,5,2,4,None,False,0.0,24.0,70.0,12.527343749999998,5.15
2,5,3.17,19,5,2,4,None,False,0.0,24.0,70.0,12.527343749999998,15.8
2,1,0.97,3,5,23,4,None,False,0.0,24.0,71.0,18.307751937984506,8.84
2,1,1.17,17,2,13,4,None,False,0.0,24.0,48.0,8.551785714285716,9.96
2,1,2.08,4,5,9,4,None,False,0.0,24.0,18.0,4.43779527559055,11.3
2,1,17.77,12,3,14,4,None,False,0.0,1.0,0.0,9.53070175438596,75.3
1,1,1.6,12,1,5,4,None,False,0.0,24.0,127.0,0.5446969696969697,17.25
1,3,1.9,0,2,27,4,None,False,0.0,24.0,30.0,10.168181818181818,9.8
1,1,1.5,17,0,4,4,None,False,0.0,24.0,89.0,4.496178343949043,8.8
1,1,1.0,11,0,11,4,None,False,0.0,6.0,3.0,10.02589285714286,6.3
2,1,0.82,20,0,18,4,None,False,0.0,1.0,0.0,16.794642857142858,6.8
1,2,2.9,21,2,13,4,None,False,0.0,24.0,48.0,8.551785714285716,12.3
2,3,2.01,12,0,4,4,None,False,0.0,24.0,89.0,4.496178343949043,11.62
1,1,1.1,13,4,29,4,None,False,0.0,6.0,3.0,10.800892857142856,6.3
2,1,1.33,11,5,2,4,None,False,0.0,24.0,70.0,12.527343749999998,7.3
1,1,1.2,14,6,17,4,None,False,0.0,1.0,0.0,12.879464285714295,7.3
2,1,1.15,20,6,10,4,None,False,0.0,24.0,28.0,4.400884955752212,6.8
2,5,1.09,23,5,23,4,None,False,0.0,24.0,71.0,18.307751937984506,8.5
2,1,5.09,18,2,13,4,None,False,0.0,24.0,48.0,8.551785714285716,25.3
2,1,3.79,23,6,10,4,None,False,0.0,24.0,28.0,4.400884955752212,17.88
1,2,2.9,12,6,24,4,None,False,0.0,24.0,10.0,13.486956521739135,17.15
2,1,6.96,20,6,3,4,None,False,0.0,24.0,102.0,5.4927631578947365,21.3
2,1,4.26,20,6,3,4,None,False,0.0,24.0,102.0,5.4927631578947365,15.3
2,1,2.71,5,4,8,4,None,False,0.0,24.0,38.0,8.74529914529914,12.3
1,1,1.9,8,1,19,4,None,False,0.0,1.0,0.0,18.10353982300885,14.15
1,1,0.7,14,5,2,4,None,False,0.0,24.0,70.0,12.527343749999998,6.8
2,1,0.24,10,4,15,4,None,False,0.0,1.0,0.0,10.130357142857136,5.16
2,1,1.0,20,3,28,4,None,False,0.0,6.0,0.0,11.371428571428574,7.3
2,1,1.07,1,6,17,4,None,False,0.0,1.0,0.0,12.879464285714295,8.3
2,1,6.52,7,2,20,4,None,False,0.0,1.0,0.0,14.553097345132748,28.34
2,1,8.65,6,4,1,4,None,False,0.0,24.0,41.0,17.2397435897436,35.16
2,5,1.53,22,5,9,4,None,False,0.0,24.0,18.0,4.43779527559055,9.75
2,3,3.82,3,6,10,4,None,False,0.0,24.0,28.0,4.400884955752212,17.3
1,1,5.0,21,3,14,4,None,False,0.0,1.0,0.0,9.53070175438596,21.8
2,1,1.04,19,6,24,4,None,False,0.0,24.0,10.0,13.486956521739135,8.3
2,3,0.69,22,4,1,4,None,False,0.0,24.0,41.0,17.2397435897436,6.96
2,1,0.95,9,3,7,4,None,False,0.0,6.0,30.0,11.564827586206903,6.3
2,1,2.37,10,2,27,4,None,False,0.0,24.0,30.0,10.168181818181818,15.96
2,1,3.62,21,3,28,4,None,False,0.0,6.0,0.0,11.371428571428574,17.16
2,1,3.17,10,2,27,4,None,False,0.0,24.0,30.0,10.168181818181818,18.36
2,1,3.96,20,5,16,4,None,False,0.0,1.0,0.0,11.264601769911499,22.88
2,1,1.7,9,0,4,4,None,False,0.0,24.0,89.0,4.496178343949043,9.8
2,1,3.29,23,0,11,4,None,False,0.0,6.0,3.0,10.02589285714286,12.3
2,1,7.87,11,4,15,4,None,False,0.0,1.0,0.0,10.130357142857136,38.16
2,1,1.68,18,2,27,4,None,False,0.0,24.0,30.0,10.168181818181818,13.0
2,1,3.85,20,4,22,4,None,False,0.0,6.0,0.0,19.709909909909907,19.8
1,1,4.6,9,6,17,4,None,False,0.0,1.0,0.0,12.879464285714295,19.55
1,1,3.8,12,4,15,4,None,False,0.0,1.0,0.0,10.130357142857136,23.5
2,1,0.54,3,5,2,4,None,False,0.0,24.0,70.0,12.527343749999998,5.3
2,1,0.37,9,5,9,4,None,False,0.0,24.0,18.0,4.43779527559055,4.8
2,2,0.87,3,4,29,4,None,False,0.0,6.0,3.0,10.800892857142856,6.3
1,1,4.7,11,4,15,4,None,False,0.0,1.0,0.0,10.130357142857136,27.09
2,5,1.6,3,6,17,4,None,False,0.0,1.0,0.0,12.879464285714295,9.8
1,1,7.5,16,6,17,4,None,False,0.0,1.0,0.0,12.879464285714295,24.8
2,1,0.81,18,4,8,4,None,False,0.0,24.0,38.0,8.74529914529914,8.16
1,1,4.1,18,6,10,4,None,False,0.0,24.0,28.0,4.400884955752212,15.8
2,1,2.72,1,6,10,4,None,False,0.0,24.0,28.0,4.400884955752212,12.3
2,1,12.29,22,4,29,4,None,False,0.0,6.0,3.0,10.800892857142856,53.81
2,1,1.1,20,1,5,4,None,False,0.0,24.0,127.0,0.5446969696969697,8.8
2,1,2.05,14,1,19,4,None,False,0.0,1.0,0.0,18.10353982300885,11.8
2,1,0.99,1,5,2,4,None,False,0.0,24.0,70.0,12.527343749999998,7.3
2,1,4.82,15,3,21,4,None,False,0.0,1.0,0.0,14.330357142857144,24.8
2,1,1.47,11,1,12,4,None,False,0.0,24.0,50.0,11.703649635036507,8.8
2,1,4.67,23,3,14,4,None,False,0.0,1.0,0.0,9.53070175438596,23.8
2,6,1.11,18,1,26,4,None,False,0.0,24.0,91.0,12.618902439024387,9.75
2,1,2.29,21,2,13,4,None,False,0.0,24.0,48.0,8.551785714285716,10.0
1,2,1.6,17,5,2,4,None,False,0.0,24.0,70.0,12.527343749999998,9.8
2,1,2.66,20,0,18,4,None,False,0.0,1.0,0.0,16.794642857142858,10.0
2,1,2.29,17,0,4,4,None,False,0.0,24.0,89.0,4.496178343949043,14.8
2,1,0.48,19,3,7,4,None,False,0.0,6.0,30.0,11.564827586206903,8.16
2,1,1.59,13,2,6,4,None,False,0.0,1.0,0.0,3.2642857142857147,10.56
2,1,1.17,21,4,29,4,None,False,0.0,6.0,3.0,10.800892857142856,8.3
2,1,1.79,22,5,2,4,None,False,0.0,24.0,70.0,12.527343749999998,10.8
2,1,0.91,14,5,2,4,None,False,0.0,24.0,70.0,12.527343749999998,9.49
2,1,1.71,13,5,23,4,None,False,0.0,24.0,71.0,18.307751937984506,11.76
2,1,1.52,13,3,28,4,None,False,0.0,6.0,0.0,11.371428571428574,10.0
2,1,1.65,4,6,24,4,None,False,0.0,24.0,10.0,13.486956521739135,12.96
2,1,1.69,0,6,10,4,None,False,0.0,24.0,28.0,4.400884955752212,11.62
2,1,1.12,20,1,12,4,None,False,0.0,24.0,50.0,11.703649635036507,7.3
1,1,1.4,4,2,20,4,None,False,0.0,1.0,0.0,14.553097345132748,8.3
2,1,1.74,15,4,15,4,None,False,0.0,1.0,0.0,10.130357142857136,10.8
1,1,0.8,18,4,29,4,None,False,0.0,6.0,3.0,10.800892857142856,7.8
2,5,15.4,23,5,2,4,None,False,0.0,24.0,70.0,12.527343749999998,52.56
2,6,7.35,18,3,21,4,None,False,0.0,1.0,0.0,14.330357142857144,33.8
2,5,0.98,14,5,9,4,None,False,0.0,24.0,18.0,4.43779527559055,8.3
2,1,2.07,13,3,14,4,None,False,0.0,1.0,0.0,9.53070175438596,11.3
2,1,1.35,14,4,22,4,None,False,0.0,6.0,0.0,19.709909909909907,8.8
2,5,4.36,19,4,1,4,None,False,0.0,24.0,41.0,17.2397435897436,21.36
2,1,1.62,9,6,17,4,None,False,0.0,1.0,0.0,12.879464285714295,8.8
2,1,7.42,3,5,2,4,None,False,0.0,24.0,70.0,12.527343749999998,31.8
2,2,2.14,3,6,3,4,None,False,0.0,24.0,102.0,5.4927631578947365,12.36
2,1,2.65,21,2,20,4,None,False,0.0,1.0,0.0,14.553097345132748,14.4
2,1,4.52,23,5,16,4,None,False,0.0,1.0,0.0,11.264601769911499,16.3
2,1,1.13,7,1,12,4,None,False,0.0,24.0,50.0,11.703649635036507,6.8
2,1,1.0,13,2,13,4,None,False,0.0,24.0,48.0,8.551785714285716,8.5
2,1,0.72,0,4,8,4,None,False,0.0,24.0,38.0,8.74529914529914,5.8
2,1,0.97,8,6,10,4,None,False,0.0,24.0,28.0,4.400884955752212,6.3
2,1,2.15,10,6,10,4,None,False,0.0,24.0,28.0,4.400884955752212,11.76
2,5,2.81,20,6,10,4,None,False,0.0,24.0,28.0,4.400884955752212,14.16
2,1,3.17,8,3,14,4,None,False,0.0,1.0,0.0,9.53070175438596,17.25
2,1,2.51,21,0,4,4,None,False,0.0,24.0,89.0,4.496178343949043,13.56
2,2,0.72,20,1,19,4,None,False,0.0,1.0,0.0,18.10353982300885,5.8
2,1,7.87,19,3,28,4,None,False,0.0,6.0,0.0,11.371428571428574,35.84
1,1,0.4,17,3,28,4,None,False,0.0,6.0,0.0,11.371428571428574,7.5
2,1,2.54,20,6,24,4,None,False,0.0,24.0,10.0,13.486956521739135,14.3
2,1,0.82,12,1,5,4,None,False,0.0,24.0,127.0,0.5446969696969697,7.25
2,2,0.73,23,4,29,4,None,False,0.0,6.0,3.0,10.800892857142856,6.3
1,2,4.9,22,4,8,4,None,False,0.0,24.0,38.0,8.74529914529914,30.3
2,2,3.29,14,5,16,4,None,False,0.0,1.0,0.0,11.264601769911499,17.3
2,2,0.79,23,5,2,4,None,False,0.0,24.0,70.0,12.527343749999998,6.8
1,1,1.9,0,6,17,4,None,False,0.0,1.0,0.0,12.879464285714295,11.3
1,1,1.3,10,4,8,4,None,False,0.0,24.0,38.0,8.74529914529914,10.55
2,1,6.33,2,5,2,4,None,False,0.0,24.0,70.0,12.527343749999998,21.3
1,1,0.7,19,0,4,4,None,False,0.0,24.0,89.0,4.496178343949043,5.8
2,1,2.62,18,6,24,4,None,False,0.0,24.0,10.0,13.486956521739135,15.96
2,1,3.9,21,0,4,4,None,False,0.0,24.0,89.0,4.496178343949043,21.0
2,1,1.19,10,4,1,4,None,False,0.0,24.0,41.0,17.2397435897436,9.8
2,1,1.5,19,4,8,4,None,False,0.0,24.0,38.0,8.74529914529914,11.76
2,1,1.33,13,1,5,4,None,False,0.0,24.0,127.0,0.5446969696969697,8.8
2,1,0.97,22,1,26,4,None,False,0.0,24.0,91.0,12.618902439024387,6.8
1,1,2.1,9,2,27,4,None,False,0.0,24.0,30.0,10.168181818181818,10.3
2,1,2.83,17,2,20,4,None,False,0.0,1.0,0.0,14.553097345132748,15.36
2,1,7.5,12,0,18,4,None,False,0.0,1.0,0.0,16.794642857142858,29.8
2,1,1.19,11,0,18,4,None,False,0.0,1.0,0.0,16.794642857142858,8.3
1,1,3.0,7,2,20,4,None,False,0.0,1.0,0.0,14.553097345132748,13.8
2,1,5.64,12,2,6,4,None,False,0.0,1.0,0.0,3.2642857142857147,24.8
2,1,3.2,22,2,27,4,None,False,0.0,24.0,30.0,10.168181818181818,12.3
1,1,0.6,16,2,6,4,None,False,0.0,1.0,0.0,3.2642857142857147,8.3
2,1,3.37,17,2,13,4,None,False,0.0,24.0,48.0,8.551785714285716,23.5
1,1,2.4,8,4,22,4,None,False,0.0,6.0,0.0,19.709909909909907,14.8
2,1,5.34,16,4,1,4,None,False,0.0,24.0,41.0,17.2397435897436,21.3
1,1,0.8,13,6,17,4,None,False,0.0,1.0,0.0,12.879464285714295,6.3
1,1,6.0,11,4,8,4,None,False,0.0,24.0,38.0,8.74529914529914,21.8
2,1,1.25,22,4,8,4,None,False,0.0,24.0,38.0,8.74529914529914,10.14
2,1,1.79,7,5,23,4,None,False,0.0,24.0,71.0,18.307751937984506,9.96
2,3,2.09,8,0,18,4,None,False,0.0,1.0,0.0,16.794642857142858,13.5
2,1,0.43,12,6,24,4,None,False,0.0,24.0,10.0,13.486956521739135,4.8
2,1,6.07,7,4,1,4,None,False,0.0,24.0,41.0,17.2397435897436,32.21
2,1,1.74,19,0,25,4,None,False,0.0,1.0,0.0,13.753982300884962,11.8
2,1,1.54,13,4,15,4,None,False,0.0,1.0,0.0,10.130357142857136,12.8
2,1,1.7,21,4,8,4,None,False,0.0,24.0,38.0,8.74529914529914,9.8
2,2,2.47,4,4,1,4,None,False,0.0,24.0,41.0,17.2397435897436,13.56
